student_id,age,gender,degree,year,attendance_percentage,study_hours_per_day,assignment_score,internal_marks,backlogs,coding_skill,communication_skill,aptitude_score,technical_interview_score,projects_completed,internships_completed,certifications,hackathons_participated,extracurricular_activities,resume_score,mock_interviews,linkedin_profile,cgpa,final_score,performance_category,placement_status
STU102404,19,Female,BTech CSE,4,71.9,3.0,59.7,80.1,0,5.5,5.9,68.2,66.6,3,0,1,0,1,69.0,3,No,7.28,72.6,Good,Not Placed
STU102405,21,Male,BCA,4,75.3,2.1,95.6,71.3,1,7.0,8.3,63.6,70.3,0,2,3,2,0,80.5,2,No,7.73,78.3,Good,Not Placed
STU102406,23,Female,BTech CSE,3,86.5,2.3,96.3,69.2,0,3.1,6.2,72.4,61.5,2,1,1,1,0,61.8,2,Yes,6.98,73.6,Good,Not Placed
STU102407,23,Male,BBA,2,78.9,4.6,73.8,80.6,0,4.2,4.9,51.6,68.8,1,1,3,3,1,65.8,3,No,7.94,76.3,Good,Not Placed
STU102408,19,Male,BSc Data Science,3,76.0,2.9,74.0,98.8,1,4.7,6.1,63.1,77.3,2,0,1,1,0,76.5,2,Yes,8.02,82.6,Excellent,Not Placed
STU102409,24,Female,BBA,3,84.5,1.7,76.3,57.1,1,5.8,5.0,68.1,89.8,0,0,5,1,1,79.8,1,Yes,6.49,62.1,Average,Not Placed
STU102410,22,Female,BTech CSE,3,78.7,3.6,85.6,65.4,0,5.8,6.7,46.4,65.6,0,0,1,1,4,67.3,1,Yes,7.75,76.7,Good,Not Placed
STU102411,22,Female,BBA,3,87.5,2.5,78.7,75.5,0,1.8,9.4,78.1,92.0,2,0,3,0,3,67.7,0,No,7.82,78.5,Good,Placed
STU102412,23,Other,BTech CSE,4,71.2,4.5,86.3,45.9,0,4.2,9.7,64.6,67.0,3,1,1,2,2,71.2,3,Yes,6.78,67.9,Good,Placed
STU102413,22,Male,BCA,3,80.7,5.8,67.7,85.3,0,7.5,10.0,66.5,60.7,2,1,3,3,0,86.2,0,Yes,8.44,86.5,Excellent,Placed
STU102414,18,Male,BTech CSE,3,86.9,0.6,70.2,81.5,0,7.4,6.4,70.4,56.9,0,0,1,1,2,75.6,3,Yes,7.78,78.0,Good,Not Placed
STU102415,23,Male,BCA,4,93.5,2.4,72.4,72.4,0,8.1,6.7,52.1,44.4,3,0,1,1,0,81.9,0,Yes,7.96,80.8,Excellent,Not Placed
STU102416,23,Female,BCA,3,67.1,3.7,73.0,77.6,1,7.4,7.3,69.3,57.6,0,0,3,0,1,80.0,1,Yes,8.02,79.5,Good,Not Placed
STU102417,21,Female,BCA,2,76.3,3.4,86.7,90.1,1,6.3,4.2,61.0,76.9,4,1,3,2,0,86.1,1,No,8.88,87.2,Excellent,Placed
STU102418,22,Male,BSc Data Science,3,64.8,5.4,84.7,75.5,3,4.7,5.9,80.0,52.7,4,1,4,2,0,93.9,2,Yes,6.82,69.9,Good,Not Placed
STU102419,24,Male,BSc Computer Science,3,68.3,3.5,89.2,56.8,0,4.7,5.9,78.1,52.6,1,1,2,0,2,62.0,1,Yes,6.61,67.2,Good,Not Placed
STU102420,23,Male,BTech CSE,4,78.2,3.8,93.9,83.5,0,5.0,5.4,56.2,57.0,1,1,1,0,3,71.1,3,Yes,8.97,85.6,Excellent,Not Placed
STU102421,24,Female,BBA,4,57.7,4.1,86.3,83.1,0,8.0,6.3,66.8,74.8,2,1,3,1,0,95.0,1,Yes,7.87,80.9,Excellent,Not Placed
STU102422,18,Male,BCA,3,82.2,2.5,62.4,74.5,0,7.5,4.5,51.3,54.7,3,2,3,0,1,79.7,1,No,7.09,70.7,Good,Not Placed
STU102423,21,Male,BBA,2,83.6,4.3,77.4,100.0,0,4.8,7.0,57.1,33.6,5,0,3,0,2,88.4,3,Yes,9.83,97.8,Excellent,Placed
STU102424,19,Male,BBA,2,77.2,4.1,78.9,70.7,1,7.2,4.3,70.4,36.9,1,0,2,1,2,63.5,0,No,7.64,76.2,Good,Not Placed
STU102425,24,Female,BCA,4,69.6,3.7,84.8,50.5,0,7.6,5.9,79.4,50.9,4,0,2,1,2,84.7,1,No,6.75,70.1,Good,Not Placed
STU102426,23,Female,BSc Data Science,4,75.6,0.6,71.6,75.1,1,7.4,4.1,64.4,65.9,1,1,3,2,1,65.0,2,Yes,6.39,61.5,Average,Not Placed
STU102427,18,Female,BTech CSE,3,99.2,2.4,98.3,73.8,0,8.1,8.6,62.8,60.7,1,1,2,1,0,84.9,2,Yes,8.69,87.3,Excellent,Not Placed
STU102428,20,Male,BSc Computer Science,3,72.8,3.8,77.6,98.7,0,6.6,10.0,78.4,63.0,1,1,3,0,1,99.4,2,Yes,9.1,90.1,Excellent,Placed
STU102429,18,Male,BTech CSE,4,70.1,3.4,78.4,76.3,2,6.0,5.9,74.1,86.7,2,1,4,1,1,76.6,3,Yes,6.87,69.7,Good,Not Placed
STU102430,18,Female,BTech CSE,4,54.9,4.6,79.8,69.1,2,6.6,5.4,47.9,92.7,2,0,3,0,2,86.4,1,Yes,6.89,67.3,Good,Not Placed
STU102431,21,Female,BSc Computer Science,2,,4.6,76.3,56.9,0,8.3,7.9,65.2,47.8,1,2,3,0,0,77.0,2,Yes,8.04,78.7,Good,Not Placed
STU102432,19,Male,BCA,4,65.6,4.0,62.9,93.7,1,7.9,5.8,63.8,44.5,1,3,1,0,1,73.5,2,No,7.92,80.1,Excellent,Not Placed
STU102433,20,Male,BSc Computer Science,3,78.9,4.6,95.7,44.6,1,,4.9,61.6,81.7,1,0,2,0,0,69.2,3,Yes,7.2,72.2,Good,Not Placed
STU102434,22,Male,BCA,2,99.1,4.3,75.0,77.6,0,8.6,4.0,60.7,66.1,4,0,2,0,2,79.7,0,Yes,8.78,88.1,Excellent,Placed
STU102435,22,Male,BSc Computer Science,3,81.7,2.7,88.9,47.9,1,9.8,4.8,75.8,65.4,4,1,2,0,1,81.0,1,Yes,8.02,79.3,Good,Not Placed
STU102436,24,Female,BTech CSE,2,81.6,3.5,77.3,68.5,0,10.0,8.7,50.5,49.1,0,1,4,1,1,100.0,4,No,7.56,77.5,Good,Not Placed
STU102437,18,Male,BSc Computer Science,3,74.7,1.9,75.1,67.7,1,10.0,,83.9,44.0,1,0,1,1,2,82.6,1,Yes,7.08,70.6,Good,Not Placed
STU102438,21,Male,BBA,3,81.1,5.7,68.3,63.8,1,10.0,6.0,67.5,25.6,3,1,1,0,0,81.9,2,Yes,7.86,79.5,Good,Not Placed
STU102439,21,Male,BSc Data Science,3,78.8,1.6,62.4,67.6,2,8.9,7.5,67.9,66.5,1,0,2,0,1,90.6,3,No,7.6,74.4,Good,Not Placed
STU102440,22,Male,BTech CSE,3,83.4,0.5,77.1,73.7,0,1.7,8.9,92.3,79.0,3,1,3,0,1,72.1,1,Yes,5.69,57.5,Average,Not Placed
STU102441,24,Male,BTech CSE,3,53.8,6.7,76.6,66.5,0,6.9,4.7,80.5,73.7,3,1,3,1,1,74.4,1,Yes,7.85,76.7,Good,Not Placed
STU102442,24,Male,BBA,2,81.8,3.4,97.8,70.6,1,3.9,7.2,60.8,69.1,2,1,1,0,2,80.8,0,Yes,7.22,70.4,Good,Not Placed
STU102443,24,Male,BTech CSE,4,82.3,4.8,82.8,63.7,1,9.5,4.0,71.3,49.2,2,1,1,2,1,76.0,3,Yes,8.21,80.5,Excellent,Not Placed
STU102444,20,Female,BCA,3,100.0,4.6,94.6,69.1,0,5.9,6.5,60.4,42.9,0,2,2,0,4,83.7,0,Yes,8.44,83.8,Excellent,Placed
STU102445,19,Female,BBA,3,78.0,5.1,,83.7,0,7.3,8.0,69.2,75.6,1,0,2,1,1,81.0,2,Yes,8.5,85.6,Excellent,Not Placed
STU102446,20,Male,BTech CSE,4,80.2,4.4,82.6,66.5,0,6.2,9.0,54.0,45.8,0,2,0,2,0,80.9,2,Yes,7.02,68.3,Good,Not Placed
STU102447,23,Female,BCA,3,82.0,4.4,88.1,90.7,1,,7.8,64.9,51.7,3,0,2,0,3,99.4,7,No,8.6,85.9,Excellent,Not Placed
STU102448,23,Female,BSc Computer Science,3,82.2,0.5,83.2,83.7,1,4.4,3.2,72.8,52.6,4,1,7,0,0,67.2,1,Yes,7.78,80.4,Excellent,Not Placed
STU102449,19,Female,BTech CSE,3,65.7,2.1,83.7,81.9,0,7.8,5.0,64.8,64.8,1,1,2,0,3,80.2,1,Yes,7.88,77.4,Good,Not Placed
STU102450,22,Male,BSc Computer Science,4,86.2,0.5,79.3,72.1,0,4.6,6.4,59.6,65.7,1,1,2,0,1,76.0,1,Yes,7.35,72.1,Good,Not Placed
STU102451,19,Male,BSc Data Science,4,68.8,2.3,68.9,60.6,0,2.7,7.2,92.8,78.0,4,0,0,1,1,64.1,4,No,5.64,57.2,Average,Not Placed
STU102452,21,Male,BTech CSE,2,82.1,2.7,67.0,73.2,2,6.8,7.1,65.6,65.6,3,2,4,1,2,93.4,0,No,7.02,68.3,Good,Not Placed
STU102453,23,Male,BTech CSE,3,69.4,3.3,89.8,93.1,0,4.3,5.7,56.2,63.4,0,0,6,0,1,87.0,1,No,7.66,75.5,Good,Not Placed
STU102454,18,Male,BSc Computer Science,2,75.8,2.1,74.7,62.1,1,3.8,8.4,65.4,83.3,2,0,0,1,4,66.6,2,Yes,7.2,73.0,Good,Not Placed
STU102455,18,Female,BCA,4,73.3,3.0,77.3,75.5,0,3.7,6.9,68.2,54.9,2,1,4,0,1,77.0,0,Yes,6.85,69.9,Good,Not Placed
STU102456,22,Male,BCA,3,75.5,2.7,74.7,61.1,1,5.8,5.0,76.5,65.4,1,0,2,1,1,73.3,2,No,7.18,71.7,Good,Not Placed
STU102457,21,Male,BTech CSE,4,77.2,4.0,72.2,67.2,1,8.2,5.9,70.6,48.5,2,0,0,1,3,78.6,0,No,8.07,80.1,Excellent,Not Placed
STU102458,20,Female,BTech CSE,3,81.7,4.6,65.9,75.6,0,3.9,10.0,67.3,67.4,1,0,3,1,2,85.8,2,Yes,7.83,76.2,Good,Placed
STU102459,21,Male,BCA,3,77.0,3.8,98.9,76.4,0,8.4,8.9,71.3,77.9,1,1,2,1,5,92.6,2,Yes,8.66,86.8,Excellent,Placed
STU102460,18,Female,BSc Data Science,4,86.7,4.4,59.6,73.4,1,5.5,8.3,98.8,55.0,3,1,1,1,6,73.2,2,No,6.92,68.6,Good,Not Placed
STU102461,18,Female,BCA,4,72.7,3.8,89.6,79.3,0,4.6,7.3,56.8,91.5,5,4,3,0,2,77.1,3,No,7.33,71.3,Good,Placed
STU102462,23,Female,BTech CSE,2,82.3,5.3,94.0,77.5,1,8.7,5.2,56.3,65.5,2,1,3,1,2,85.8,1,Yes,9.23,90.7,Excellent,Placed
STU102463,21,Other,BCA,3,69.7,6.3,83.6,68.1,0,,6.7,86.3,73.9,1,1,2,0,3,87.5,2,Yes,8.04,78.5,Good,Not Placed
STU102464,21,Male,BCA,3,95.8,0.5,80.1,80.7,0,8.0,5.8,57.9,40.4,3,1,3,0,2,78.1,2,Yes,7.24,72.6,Good,Not Placed
STU102465,18,Male,BCA,3,82.3,5.2,84.6,60.4,0,6.9,6.6,61.1,87.5,4,0,2,1,0,84.8,3,Yes,7.93,78.7,Good,Not Placed
STU102466,20,Female,BSc Computer Science,3,71.0,1.6,77.6,68.9,0,4.6,5.3,75.1,82.5,1,1,1,0,0,67.1,1,No,7.14,68.8,Good,Not Placed
STU102467,22,Female,BSc Data Science,3,95.3,3.8,92.8,66.4,2,8.7,7.7,60.4,33.5,2,0,2,1,4,90.8,3,No,8.77,90.6,Excellent,Not Placed
STU102468,24,Male,BSc Data Science,3,83.2,3.9,94.3,76.5,0,6.6,5.6,82.2,42.9,4,0,1,3,0,79.2,4,Yes,9.29,91.1,Excellent,Placed
STU102469,22,Female,BBA,2,71.1,4.4,88.0,43.5,1,6.7,5.7,60.1,77.7,5,2,1,0,2,73.8,3,No,6.82,69.9,Good,Not Placed
STU102470,21,Male,BCA,3,76.7,3.4,63.8,67.2,1,7.2,7.5,60.3,80.1,1,0,2,2,2,81.4,0,Yes,6.48,65.9,Good,Not Placed
STU102471,22,Female,BSc Data Science,3,66.6,3.5,89.4,77.5,0,8.3,,89.8,35.2,2,0,4,1,2,98.1,2,Yes,8.62,85.5,Excellent,Not Placed
STU102472,18,Male,BBA,3,66.6,4.0,96.1,100.0,0,3.6,5.1,65.0,76.7,5,0,1,0,2,68.1,4,Yes,7.71,75.7,Good,Not Placed
STU102473,18,Female,BSc Data Science,4,90.1,3.0,88.7,72.6,0,6.4,5.7,51.0,54.3,5,1,2,3,2,83.3,1,No,7.92,78.0,Good,Not Placed
STU102474,21,Female,BSc Computer Science,2,69.0,0.7,92.8,59.0,0,5.7,6.9,100.0,63.4,2,0,3,3,0,84.6,2,Yes,6.67,65.1,Good,Placed
STU102475,21,Male,BCA,3,64.6,3.5,74.0,80.1,1,9.2,6.0,68.6,61.5,1,1,3,0,1,77.7,2,Yes,7.7,76.2,Good,Not Placed
STU102476,24,Male,BTech CSE,3,84.4,2.4,76.8,63.8,0,9.6,3.3,63.3,52.7,2,0,2,1,2,85.0,1,No,6.92,69.6,Good,Not Placed
STU102477,24,Male,BSc Data Science,3,94.6,2.2,96.4,55.7,0,7.0,9.4,58.7,61.1,2,1,1,1,1,90.0,4,Yes,7.75,77.3,Good,Not Placed
STU102478,23,Female,BTech CSE,3,89.6,2.1,89.3,74.2,0,4.1,5.1,72.1,50.2,5,2,1,0,0,85.1,1,Yes,7.59,75.5,Good,Placed
STU102479,21,Female,BCA,3,100.0,0.5,79.3,87.9,0,5.4,7.3,71.5,55.2,1,0,2,1,2,89.8,4,Yes,7.7,76.9,Good,Not Placed
STU102480,20,Female,BSc Data Science,2,100.0,2.9,79.0,62.4,2,2.0,8.0,95.2,46.3,5,1,0,0,1,81.0,0,Yes,7.33,70.9,Good,Not Placed
STU102481,22,Female,BTech CSE,4,69.0,3.5,82.2,69.5,0,8.3,5.0,65.0,84.9,4,1,1,2,3,85.6,1,Yes,7.72,73.5,Good,Placed
STU102482,21,Female,BBA,4,74.9,4.7,78.7,80.3,0,5.5,7.3,81.4,56.8,2,2,2,0,3,86.0,3,Yes,7.54,72.5,Good,Placed
STU102483,19,Male,BCA,2,62.3,2.6,,84.3,0,8.7,7.8,100.0,80.4,1,2,1,2,0,88.3,2,No,7.64,75.1,Good,Placed
STU102484,23,Male,BTech CSE,3,66.4,5.9,100.0,89.1,1,5.5,3.5,74.7,74.1,1,0,1,1,4,73.6,1,Yes,8.22,83.5,Excellent,Not Placed
STU102485,19,Female,BSc Data Science,3,88.7,4.4,74.3,63.6,1,6.1,6.5,71.5,82.5,0,0,3,2,2,79.0,2,No,8.1,81.2,Excellent,Not Placed
STU102486,18,Male,BSc Computer Science,3,80.8,1.8,62.3,70.5,1,5.8,7.4,72.4,57.8,3,1,1,0,1,73.2,1,Yes,7.41,71.6,Good,Placed
STU102487,24,Male,BSc Data Science,3,92.6,2.8,74.7,46.0,0,3.6,8.3,72.6,61.7,5,1,5,1,3,93.0,1,No,5.95,57.1,Average,Not Placed
STU102488,22,Male,BSc Computer Science,3,69.3,6.5,88.1,67.3,0,3.6,4.0,63.9,66.6,0,0,2,1,1,51.9,4,No,6.84,70.4,Good,Not Placed
STU102489,21,Male,BSc Data Science,2,72.5,4.6,88.6,59.4,0,10.0,7.0,49.9,45.5,5,1,3,2,0,100.0,2,No,8.77,88.3,Excellent,Not Placed
STU102490,19,Female,BSc Data Science,4,83.9,2.7,70.2,73.7,0,5.1,8.3,78.9,66.2,2,0,2,0,2,95.2,3,Yes,8.38,83.7,Excellent,Not Placed
STU102491,22,Male,BCA,3,88.6,4.8,77.9,82.6,0,7.8,7.3,64.1,60.1,2,1,2,0,3,77.4,1,No,8.22,81.8,Excellent,Not Placed
STU102492,18,Female,BCA,3,61.7,1.6,91.5,80.3,0,10.0,8.0,64.4,84.0,0,0,3,0,1,94.0,3,No,7.95,78.9,Good,Not Placed
STU102493,24,Male,BBA,4,75.6,2.7,80.8,58.1,0,5.8,8.0,77.3,87.8,2,0,0,2,2,74.4,2,Yes,7.06,68.8,Good,Not Placed
STU102494,20,Male,BBA,2,82.0,0.5,70.7,67.2,0,7.3,5.4,63.8,93.9,0,1,1,0,3,83.7,2,Yes,6.4,64.0,Average,Not Placed
STU102495,23,Male,BTech CSE,3,85.8,4.4,73.0,77.5,1,7.0,8.3,86.7,36.3,0,2,3,2,3,83.5,2,Yes,7.78,76.8,Good,Not Placed
STU102496,22,Female,BSc Data Science,3,87.8,1.8,97.5,73.5,2,7.1,8.0,50.7,76.1,3,2,0,0,1,72.0,3,Yes,7.63,75.3,Good,Not Placed
STU102497,22,Female,BSc Data Science,3,77.3,3.4,77.0,63.6,0,7.4,6.0,69.1,59.6,2,2,0,2,3,73.0,4,No,7.37,74.2,Good,Not Placed
STU102498,20,Female,BTech CSE,3,65.6,1.2,82.6,76.5,0,4.3,6.7,54.1,54.1,2,0,1,0,3,76.7,0,Yes,6.96,69.8,Good,Not Placed
STU102499,22,Female,BBA,2,58.7,3.8,64.4,81.2,1,3.9,8.1,54.3,89.3,2,1,2,0,1,85.6,6,Yes,6.38,63.6,Average,Not Placed
STU102500,18,Female,BSc Data Science,2,76.2,3.4,79.4,69.7,3,6.4,8.9,61.7,48.8,3,3,2,0,3,81.6,2,Yes,7.72,77.8,Good,Not Placed
STU102501,18,Female,BTech CSE,2,75.1,1.3,100.0,60.1,1,9.0,6.5,75.7,68.3,4,2,3,0,2,92.6,1,Yes,7.25,70.1,Good,Placed
STU102502,20,Female,BBA,4,70.0,2.8,100.0,76.5,1,8.2,7.4,75.2,49.9,0,1,2,1,1,83.7,3,No,8.42,85.5,Excellent,Not Placed
STU102503,23,Female,BTech CSE,2,86.9,3.7,84.8,61.7,0,,9.0,82.6,26.2,2,1,1,0,1,73.6,3,Yes,6.63,67.9,Good,Not Placed
STU102504,21,Male,BCA,2,66.5,4.2,99.8,87.9,0,,6.0,49.6,41.0,1,1,1,0,1,75.2,1,No,9.23,93.8,Excellent,Not Placed
STU102505,19,Female,BCA,4,71.4,5.9,88.6,40.4,0,7.0,9.3,60.9,28.1,7,0,5,1,3,100.0,3,Yes,6.86,72.0,Good,Not Placed
STU102506,21,Female,BSc Computer Science,3,89.7,5.3,100.0,68.1,0,6.7,5.4,66.4,58.0,2,2,2,0,1,87.6,2,No,8.84,85.4,Excellent,Not Placed
STU102507,22,Female,BSc Computer Science,3,70.3,2.5,89.3,61.3,1,6.7,6.5,93.4,44.4,5,1,2,0,1,87.7,3,Yes,6.88,70.5,Good,Not Placed
STU102508,19,Male,BCA,2,81.2,2.4,96.7,80.5,0,7.1,8.0,43.9,83.5,1,0,2,0,3,84.1,4,Yes,8.87,85.8,Excellent,Not Placed
STU102509,20,Female,BSc Data Science,3,77.9,1.4,58.8,89.2,0,6.4,8.7,71.3,74.3,0,0,1,1,3,65.1,6,Yes,7.08,68.0,Good,Not Placed
STU102510,20,Female,BTech CSE,2,80.4,2.0,86.2,64.1,0,5.4,7.1,66.5,50.3,1,0,3,0,0,87.1,1,No,6.56,66.8,Good,Not Placed
STU102511,23,Male,BSc Computer Science,3,86.8,4.8,75.3,60.7,0,6.1,3.9,39.3,48.5,2,1,4,1,3,82.9,2,No,8.04,80.4,Excellent,Not Placed
STU102512,19,Female,BSc Data Science,4,81.3,1.1,88.2,79.7,1,3.2,6.5,81.0,55.8,3,0,0,2,0,55.7,2,No,5.89,60.3,Average,Not Placed
STU102513,18,Male,BSc Computer Science,3,64.1,3.3,87.7,50.5,1,7.4,6.4,56.2,59.0,5,2,3,0,2,88.2,4,Yes,7.41,75.9,Good,Placed
STU102514,19,Male,BSc Computer Science,2,65.8,3.0,97.2,75.0,1,,6.6,85.5,84.5,2,0,1,0,1,67.5,3,Yes,8.25,82.5,Excellent,Placed
STU102515,22,Male,BTech CSE,3,80.9,2.4,93.5,71.6,1,9.5,8.8,56.3,56.6,0,1,1,0,3,95.2,1,Yes,8.22,79.7,Good,Not Placed
STU102516,18,Male,BCA,3,68.8,1.5,66.5,69.4,0,7.6,5.0,61.3,66.6,0,1,1,2,1,68.0,1,Yes,6.11,62.7,Average,Placed
STU102517,24,Female,BTech CSE,3,87.6,0.7,61.6,61.9,0,6.2,6.7,85.1,56.2,2,0,2,3,4,76.8,3,Yes,6.3,62.9,Average,Not Placed
STU102518,24,Male,BSc Computer Science,3,81.1,1.6,79.7,46.7,0,7.4,6.5,58.6,74.1,1,4,2,0,1,73.5,1,Yes,6.07,60.8,Average,Not Placed
STU102519,24,Male,BCA,3,60.8,3.4,90.3,83.7,1,5.9,6.4,76.0,76.6,1,3,8,1,2,88.7,3,No,8.44,85.0,Excellent,Not Placed
STU102520,20,Male,BTech CSE,3,96.9,4.4,89.0,79.6,1,5.3,5.3,42.4,84.0,3,2,3,0,3,62.2,3,Yes,7.7,77.5,Good,Not Placed
STU102521,19,Male,BSc Data Science,4,74.3,5.9,82.7,71.3,1,2.2,7.2,71.3,79.8,4,0,1,0,2,79.9,1,No,7.44,72.1,Good,Not Placed
STU102522,24,Male,BSc Data Science,4,75.9,4.0,88.8,74.8,1,7.2,6.2,74.9,26.3,2,0,1,3,1,89.1,2,Yes,7.81,77.5,Good,Not Placed
STU102523,21,Female,BSc Data Science,3,82.2,4.4,91.0,70.2,1,7.4,5.7,83.0,40.7,1,0,4,0,1,80.3,1,Yes,9.08,91.1,Excellent,Not Placed
STU102524,23,Male,BSc Data Science,4,77.1,5.9,82.8,83.8,1,8.8,6.0,70.5,68.3,3,1,3,1,0,75.6,1,Yes,8.47,85.0,Excellent,Not Placed
STU102525,21,Female,BSc Data Science,2,87.6,4.0,88.8,69.6,0,9.1,5.9,53.2,68.8,1,0,2,1,3,77.4,6,Yes,8.58,86.5,Excellent,Placed
STU102526,24,Female,BTech CSE,4,67.8,5.0,89.8,71.6,0,7.1,5.3,59.7,60.5,1,0,5,0,1,78.0,2,Yes,8.53,84.8,Excellent,Not Placed
STU102527,23,Male,BCA,2,89.5,2.9,81.6,73.8,1,4.3,5.6,44.5,80.4,0,0,3,1,1,68.1,2,Yes,6.81,68.1,Good,Not Placed
STU102528,22,Female,BBA,3,84.8,4.6,98.3,67.4,1,4.3,4.4,59.6,89.1,2,0,2,2,3,62.5,3,Yes,7.29,74.7,Good,Not Placed
STU102529,21,Male,BSc Computer Science,4,70.3,3.8,68.8,70.9,0,6.9,9.6,66.9,54.0,2,1,2,2,2,80.1,3,Yes,8.29,80.0,Good,Not Placed
STU102530,19,Male,BCA,3,80.5,3.1,100.0,70.4,0,8.1,7.1,72.4,40.1,3,2,3,0,0,85.8,0,Yes,8.77,87.3,Excellent,Placed
STU102531,19,Male,BCA,4,90.1,5.8,93.5,63.8,0,8.2,6.6,50.8,72.0,0,2,0,1,1,75.4,4,Yes,9.59,99.2,Excellent,Placed
STU102532,21,Male,BSc Computer Science,3,83.2,1.7,100.0,60.6,0,5.7,8.4,80.2,55.3,4,2,2,0,1,70.5,0,Yes,6.25,62.3,Average,Not Placed
STU102533,24,Male,BSc Computer Science,3,79.5,2.2,65.3,69.6,0,2.7,7.2,66.3,30.9,3,1,4,0,1,84.5,3,Yes,5.72,58.0,Average,Not Placed
STU102534,19,Female,BCA,3,84.2,5.3,78.1,68.4,1,4.3,7.8,80.3,69.6,3,0,4,1,2,91.2,1,Yes,7.89,80.5,Excellent,Not Placed
STU102535,22,Male,BCA,4,85.1,5.0,87.3,84.7,0,3.0,7.1,92.3,72.1,2,2,2,0,1,75.9,1,Yes,8.27,86.5,Excellent,Placed
STU102536,18,Female,BTech CSE,2,72.9,3.5,84.8,60.5,0,7.1,9.6,59.2,53.7,0,1,1,0,1,87.2,1,No,7.76,78.9,Good,Not Placed
STU102537,24,Male,BCA,3,79.6,4.0,77.2,65.3,1,6.0,10.0,69.4,62.4,2,0,2,0,2,74.7,1,Yes,7.4,75.7,Good,Not Placed
STU102538,22,Female,BTech CSE,4,86.5,4.3,85.4,74.2,1,6.0,9.8,55.6,70.1,1,0,0,0,3,75.2,1,No,7.64,76.0,Good,Not Placed
STU102539,23,Male,BSc Computer Science,4,79.3,4.0,95.7,76.8,0,7.4,1.9,60.4,88.5,1,1,2,1,1,65.9,0,Yes,8.92,88.2,Excellent,Not Placed
STU102540,22,Male,BSc Data Science,4,70.8,3.9,83.6,70.3,0,,5.8,61.8,74.8,0,2,3,1,1,71.2,1,No,7.99,78.2,Good,Not Placed
STU102541,24,Male,BSc Data Science,3,80.8,2.2,67.0,81.8,1,10.0,5.9,64.0,41.0,3,1,2,1,2,93.6,0,No,7.89,78.0,Good,Not Placed
STU102542,23,Male,BCA,4,74.1,5.4,100.0,70.7,0,6.2,8.9,66.7,88.7,0,1,3,0,1,82.7,3,Yes,8.32,83.5,Excellent,Placed
STU102543,24,Male,BTech CSE,4,83.8,3.2,71.5,61.6,1,3.4,6.2,83.5,92.3,2,2,0,0,2,67.9,2,Yes,6.91,64.6,Average,Not Placed
STU102544,19,Female,BCA,4,92.3,2.0,68.6,71.5,0,1.9,6.3,53.5,71.8,0,0,1,2,2,76.8,4,Yes,6.52,68.6,Good,Not Placed
STU102545,18,Male,BSc Data Science,2,84.8,3.7,74.0,80.9,0,7.5,6.0,66.9,83.0,3,0,3,1,3,85.1,1,Yes,8.18,82.2,Excellent,Not Placed
STU102546,24,Female,BSc Computer Science,3,69.8,4.0,75.2,83.7,2,7.6,6.3,77.4,45.6,1,0,1,1,0,78.0,1,Yes,7.77,78.6,Good,Not Placed
STU102547,24,Female,BCA,3,81.0,4.1,85.0,83.3,1,7.6,6.8,85.1,65.6,2,1,1,0,1,84.4,1,Yes,8.71,87.6,Excellent,Placed
STU102548,19,Female,BSc Computer Science,3,52.2,5.0,100.0,74.3,0,,7.7,49.7,78.7,2,0,0,1,1,62.7,7,Yes,8.49,84.3,Excellent,Not Placed
STU102549,20,Male,BTech CSE,3,77.0,2.9,72.2,75.2,2,4.9,6.6,77.3,69.1,4,3,1,2,2,87.1,2,Yes,7.1,71.5,Good,Not Placed
STU102550,19,Male,BSc Computer Science,2,87.4,3.4,94.0,79.1,2,9.5,6.6,57.9,53.1,3,0,1,0,1,100.0,1,No,8.84,87.6,Excellent,Not Placed
STU102551,23,Female,BBA,3,82.0,2.2,100.0,52.5,0,6.2,6.0,72.8,48.9,1,1,0,1,1,65.2,1,Yes,7.26,69.8,Good,Placed
STU102552,19,Female,BTech CSE,3,79.1,3.9,77.3,63.4,0,5.4,7.2,67.1,69.6,2,2,1,1,1,68.6,2,Yes,6.8,69.6,Good,Not Placed
STU102553,19,Male,BSc Data Science,2,99.3,2.2,80.9,75.6,0,9.0,3.8,70.7,77.1,2,1,2,1,0,72.0,0,Yes,8.37,81.4,Excellent,Placed
STU102554,18,Male,BSc Data Science,3,61.0,2.6,85.4,60.2,1,4.6,4.0,75.1,46.7,0,2,2,0,1,65.5,1,Yes,6.3,63.6,Average,Not Placed
STU102555,19,Male,BSc Data Science,4,63.2,5.0,77.0,85.8,1,5.8,5.2,56.0,56.4,3,0,5,0,2,89.1,1,Yes,9.15,92.0,Excellent,Not Placed
STU102556,24,Female,BSc Computer Science,3,82.8,3.7,62.0,84.8,0,8.7,7.8,72.7,100.0,4,1,0,1,1,84.3,0,No,8.37,84.2,Excellent,Placed
STU102557,18,Female,BSc Data Science,2,87.0,5.6,96.9,65.5,2,8.9,4.1,77.8,75.3,1,2,1,0,4,81.1,2,Yes,9.43,94.0,Excellent,Not Placed
STU102558,21,Male,BBA,2,87.4,5.3,83.7,61.1,0,8.9,8.3,62.1,61.0,1,2,1,0,1,77.3,3,Yes,8.07,84.1,Excellent,Not Placed
